income,age,educ,hh_size,ethnic,own_house,x
7,3,4,3,1,1,.31687701
6,4,6,3,0,1,.14289537
4,3,6,1,1,1,.37184522
2,3,6,2,1,1,.88843822
1,6,3,,1,0,.79178959
2,6,3,1,1,0,.41015843
6,6,4,2,1,,.35953724
8,6,5,3,0,1,.42654562
3,6,3,1,0,1,.084840789
1,3,4,1,0,0,.36439085
4,6,6,2,1,1,.4623141
1,3,4,1,1,,.58043802
1,1,2,5,0,1,.78225708
8,2,3,1,0,1,.066030882
8,2,3,1,0,1,.25896549
2,2,3,3,1,0,.5666703
2,4,5,3,0,1,.18768039
4,2,4,1,1,,.4267464
2,3,3,3,0,0,.086881913
6,6,5,1,1,1,.88558745
9,6,4,2,1,,.024985071
6,4,3,3,1,1,.12259632
2,7,3,1,1,,.53839451
1,2,4,5,0,1,.29715487
9,7,5,2,1,,.056356926
9,7,3,2,1,,.7410993
6,4,3,5,1,1,.68527889
7,5,6,1,1,1,.98365867
6,5,4,3,1,1,.69414365
1,2,4,3,1,,.2178382
7,4,3,6,1,1,.38803917
3,5,4,1,1,,.53666401
2,6,5,1,0,1,.082502536
7,4,5,3,1,,.10873006
8,4,4,5,1,1,.71821243
8,4,4,3,1,1,.24030285
9,4,4,5,1,1,.77491969
6,3,5,1,1,0,.98329186
7,4,6,1,1,1,.01651141
4,3,6,1,1,0,.13567242
5,2,2,5,1,0,.7207576
8,5,4,2,1,1,.09652511
7,4,4,4,1,,.00018472524
7,4,3,3,1,1,.35380825
3,2,5,1,1,0,.27086043
1,2,3,4,1,1,.5832268
4,2,3,1,0,0,.85244423
2,7,2,2,1,1,.88066477
2,7,3,2,1,1,.042181801
5,6,3,2,1,1,.91597813
3,5,3,3,1,,.87552351
5,6,2,2,1,1,.46052441
9,4,6,3,1,1,.53131104
7,4,5,1,1,1,.32558522
9,4,6,2,1,1,.51877147
8,4,4,2,1,1,.4603475
1,1,2,3,1,1,.74554855
5,4,3,4,1,1,.11855964
4,7,3,2,1,,.58366823
4,6,3,2,1,,.50042641
3,5,6,3,0,1,.55163229
8,4,4,3,1,1,.16637148
4,6,3,,1,1,.42345726
6,6,4,2,1,1,.50436085
8,3,5,3,1,1,.61422092
8,4,3,5,1,1,.44797838
1,2,4,1,1,,.14944874
8,4,4,5,0,1,.87062222
1,2,4,4,1,1,.27148572
7,3,5,2,1,1,.15362944
7,5,6,1,0,0,.93865091
2,7,3,1,1,,.93430781
3,3,4,4,1,1,.70084321
3,2,3,4,1,,.87927759
8,4,3,2,0,1,.9075318
2,7,3,2,1,1,.95601201
7,5,4,3,1,1,.3384307
7,7,3,2,1,,.60578436
4,4,4,2,0,,.66175306
5,4,5,1,1,1,.47435036
2,6,3,2,1,0,.29929623
8,3,4,3,1,0,.46541822
8,3,4,2,1,1,.034121275
8,3,4,2,1,0,.30815998
8,5,4,2,1,0,.0034879011
9,4,5,2,1,0,.28833413
8,4,6,4,1,1,.63647962
8,4,6,1,1,0,.086750478
8,4,4,3,1,0,.79661161
9,4,6,2,1,1,.47958553
8,2,5,4,1,1,.043861225
8,3,4,4,1,1,.98997736
8,3,6,2,1,0,.8475135
9,3,4,2,1,0,.94171357
9,3,4,2,1,1,.30038053
5,7,3,,1,,.94001317
7,6,4,1,1,,.94754285
6,6,6,2,1,1,.34503061
1,1,2,6,0,,.55524206
1,1,2,5,0,1,.68548334
1,4,3,3,0,0,.11279255
2,3,5,1,0,0,.8242237
1,2,4,3,0,1,.76571512
7,3,5,1,0,0,.23145601
6,3,5,1,0,0,.19181708
6,3,5,1,0,0,.97205174
7,4,6,1,0,0,.64376777
7,4,5,2,0,1,.49745452
5,3,5,1,0,0,.15381959
1,6,4,1,0,0,.68286312
1,2,5,2,0,0,.31233302
9,6,6,2,1,1,.91982633
1,6,2,2,0,0,.19238721
8,6,5,2,1,1,.97606426
1,2,2,2,0,0,.81251419
7,3,6,1,1,0,.56490099
4,5,4,2,1,0,.80409735
5,4,4,3,1,0,.59629869
3,4,6,1,1,0,.89436483
6,4,6,1,1,0,.45455766
3,2,5,4,1,1,.56784004
6,4,4,1,1,0,.85731047
3,3,5,3,1,1,.48954797
7,4,5,1,1,0,.5545882
5,3,5,1,1,0,.27174059
6,5,6,1,1,1,.080521487
5,2,4,1,1,,.74833298
6,4,5,2,0,1,.8791647
7,6,6,,1,1,.23589538
6,4,6,1,1,0,.51864481
7,3,5,3,1,1,.021258455
5,3,6,1,1,0,.72598535
8,4,4,2,1,,.39066517
6,3,5,2,1,1,.22270304
7,3,6,1,1,1,.036899354
6,5,4,1,1,0,.092872404
7,5,6,1,1,0,.10996235
3,3,4,1,1,0,.94739962
5,4,4,1,1,0,.55063432
3,3,5,2,1,0,.074951105
6,4,5,2,1,0,.20161039
1,2,4,2,1,0,.82441878
2,4,4,2,1,0,.81561863
1,3,6,2,1,0,.47713754
4,2,5,3,1,,.63361061
1,3,5,3,1,0,.095455885
2,2,6,4,1,0,.2637803
7,5,4,1,1,0,.30216765
5,4,6,3,0,,.86621439
6,5,4,1,1,0,.094421923
5,3,4,1,0,0,.11306874
3,4,6,1,1,0,.34309179
4,2,5,1,0,0,.18312922
6,2,5,3,1,,.45623535
6,2,5,3,1,0,.96160364
4,3,5,1,0,0,.42373154
5,4,5,1,0,0,.14638567
5,3,6,2,1,0,.53548741
3,3,6,1,1,0,.73237753
5,3,6,2,1,,.087107763
5,4,4,2,1,0,.54742241
3,3,4,1,1,0,.28013048
7,3,5,1,1,,.09058889
2,3,5,1,1,0,.31138664
2,3,6,1,1,0,.52520508
2,3,5,1,1,0,.76352525
6,3,2,2,1,1,.55356884
5,3,3,2,1,0,.10169004
5,3,4,1,1,0,.057679012
3,3,4,2,1,0,.044081122
7,4,6,1,1,0,.31546274
7,3,5,3,1,0,.10591135
7,3,5,2,1,0,.06671948
6,5,6,1,1,0,.59242481
1,4,6,2,1,0,.70207572
7,4,6,1,1,1,.91216558
6,4,5,2,1,1,.61200887
5,3,6,2,1,0,.028254418
5,3,5,1,1,0,.7517885
7,4,4,1,1,0,.95649821
6,4,6,2,1,0,.49006617
4,2,3,3,1,0,.56638741
3,3,3,2,1,1,.43217388
4,5,6,1,1,0,.78123808
4,3,5,2,0,,.44105771
8,5,3,2,1,,.17471318
9,4,4,4,1,1,.96147609
4,4,4,1,0,0,.89567131
4,3,4,2,0,1,.42479238
2,5,5,3,0,0,.82508737
2,4,5,1,1,,.54139292
7,3,5,2,0,1,.74563044
5,3,5,1,1,0,.21453594
1,2,3,9,0,0,.79556453
5,3,4,4,0,1,.052960288
4,2,3,4,1,1,.70716155
6,4,5,1,1,,.69679207
9,4,4,2,0,1,.14784238
8,3,4,5,0,1,.88724715
9,4,6,3,0,1,.61419535
2,6,3,3,0,1,.65474659
2,6,3,3,1,1,.32507226
2,3,3,1,0,0,.87806332
9,5,6,1,0,1,.44153678
9,3,6,2,0,1,.81010145
8,2,5,2,1,1,.93765295
8,4,4,,1,0,.18651846
8,4,5,3,1,1,.54218066
6,4,6,4,1,1,.33339003
4,3,4,2,1,,.8242743
3,4,4,1,1,0,.018307567
6,3,5,1,1,0,.30396572
1,2,4,2,1,0,.55991685
1,2,3,1,1,0,.76061779
3,3,4,,1,0,.32251337
1,3,4,2,0,0,.61194104
1,3,5,2,0,0,.022553703
2,3,4,1,1,0,.19591025
4,5,3,2,1,0,.29503179
5,3,5,1,1,0,.46589342
5,4,4,3,1,,.80545735
2,3,5,1,1,,.98915124
4,2,4,6,1,0,.71271181
2,3,6,1,1,0,.33496684
3,3,5,7,1,1,.25566271
2,3,4,5,1,0,.083726913
1,2,4,5,1,,.62285763
4,5,6,1,0,1,.362564
4,4,3,3,1,1,.21443237
1,2,5,1,1,0,.52333248
7,3,5,2,1,0,.58349401
7,4,4,2,0,1,.94694591
7,5,6,2,1,1,.23674059
7,4,6,2,1,,.46949577
4,3,5,2,1,0,.026522478
6,4,4,1,1,0,.15395723
4,3,4,2,0,0,.37033233
5,4,5,2,1,1,.95569259
5,3,5,1,1,0,.56546932
6,7,5,1,0,1,.84307849
8,5,4,2,0,,.32206231
8,3,5,2,1,,.96065909
9,4,6,1,1,0,.030219387
8,2,4,5,0,1,.085984632
8,3,4,1,1,0,.33266726
6,4,5,1,0,1,.5281806
2,4,3,,0,0,.41051742
3,2,3,2,0,0,.90029007
1,4,4,1,0,,.69478559
1,2,4,1,0,1,.001938072
5,3,4,1,0,1,.36850101
8,4,5,2,0,1,.28984389
9,7,6,2,1,1,.11311357
1,4,3,1,1,,.074572019
3,3,4,1,1,0,.077201687
6,3,5,1,1,0,.10544161
7,4,5,1,1,0,.92870122
4,5,4,3,1,1,.60305512
4,4,4,1,1,0,.52975118
1,3,3,5,1,,.3624146
7,3,4,1,1,0,.40153345
4,4,5,1,1,0,.97032046
6,2,5,1,1,0,.80244571
2,4,4,2,1,,.10931319
5,2,5,1,1,0,.62048739
1,3,6,2,0,0,.49248815
3,3,3,1,1,0,.8476485
4,3,4,3,1,1,.81044996
7,3,6,2,1,0,.77781534
4,3,4,1,1,0,.57461554
6,4,5,1,1,0,.74882561
1,2,5,2,1,0,.5581618
2,3,4,1,0,1,.146924
9,4,3,3,1,1,.31813601
7,5,5,2,1,0,.71152574
2,2,4,2,1,0,.54413515
6,6,4,1,1,0,.89855272
4,7,3,2,1,1,.669644
9,2,4,5,1,1,.97537404
9,3,6,2,1,1,.91558248
4,4,6,1,0,1,.92264199
5,3,5,1,0,0,.67825031
8,7,4,1,1,1,.93239003
3,7,2,1,0,0,.44577897
7,3,6,2,0,0,.56597078
6,5,4,1,0,1,.84651345
6,4,5,1,0,0,.022759806
5,2,4,1,0,0,.76002961
1,2,4,3,0,0,.69659781
6,3,6,2,0,0,.13708863
5,2,5,1,0,0,.69061977
3,4,4,3,0,,.60816467
6,4,5,1,0,1,.49731371
3,6,5,,1,,.51860762
8,4,4,5,1,1,.27169845
8,3,4,3,0,,.012431592
9,4,4,2,1,1,.52095377
8,4,6,2,0,,.79895627
9,6,5,2,1,0,.47414526
8,2,4,2,0,0,.67004925
9,6,6,2,1,1,.79502851
9,2,4,2,1,0,.034690358
4,2,4,1,0,,.023609977
2,3,5,2,1,1,.68206233
1,4,4,1,1,,.18110494
6,3,5,2,1,0,.56511956
1,2,4,4,1,0,.83976179
5,2,4,3,1,,.064778954
4,5,4,3,1,1,.61360019
5,3,3,1,1,0,.113841
1,2,4,2,1,0,.93059021
4,3,4,3,1,0,.51894581
6,5,5,1,1,0,.55161387
1,4,6,,1,,.61809927
1,3,4,3,1,1,.45281702
2,2,4,2,1,0,.013168757
3,2,4,2,1,0,.28314304
3,2,4,4,0,,.044996515
1,2,5,3,1,0,.79376817
1,3,6,2,1,0,.66087139
5,3,3,1,1,0,.82576281
1,3,4,3,1,,.35048303
7,2,5,3,1,,.95377415
2,2,5,3,1,0,.95912367
1,2,4,4,1,0,.39232066
1,2,4,6,1,,.12915847
1,2,3,6,0,0,.72029883
7,3,6,2,1,,.50109434
6,3,6,1,1,0,.31570011
7,4,4,3,1,,.62755603
5,3,4,2,0,,.70323914
5,4,4,,0,0,.71528059
7,3,5,1,0,1,.32281166
3,4,4,3,0,1,.43277788
8,6,4,3,1,1,.48468637
4,6,3,,0,1,.97384953
8,4,5,2,1,0,.13066289
1,1,2,4,0,1,.95271426
8,3,5,2,1,1,.40660962
8,4,6,1,1,0,.86336941
8,3,5,5,1,0,.78466064
8,2,4,4,1,0,.43363017
8,4,5,2,0,1,.14985996
8,2,4,3,1,1,.59749848
2,5,2,5,0,0,.97386718
1,4,2,6,0,1,.11861821
7,1,2,7,0,1,.5715155
1,3,4,1,0,,.13660799
7,3,6,1,0,,.80177438
1,1,2,4,0,1,.52517498
4,2,2,2,0,0,.98969471
4,6,3,2,1,,.67317075
3,3,6,1,0,0,.060136449
1,1,2,7,0,1,.71535105
8,1,2,5,0,1,.28758144
9,7,4,2,0,1,.93482715
9,7,5,2,0,1,.18832999
9,6,3,1,1,1,.70348877
9,5,6,2,1,1,.054621428
9,4,4,3,1,1,.0093218731
9,3,4,3,1,,.98522049
8,3,5,4,1,0,.36449122
8,2,3,5,0,1,.51636511
8,2,4,4,1,1,.13172364
7,4,5,1,1,0,.86978227
4,4,5,2,1,0,.81300282
7,1,2,6,0,1,.43268836
5,2,5,2,1,0,.17562613
5,3,4,1,1,0,.64122182
7,3,6,3,1,0,.32641065
2,3,3,2,1,0,.37215343
2,2,3,4,1,0,.37480664
2,2,3,3,1,0,.95877296
3,2,5,3,0,0,.9749437
5,3,5,3,1,0,.74448407
6,3,5,2,1,1,.84479487
2,2,3,1,1,0,.16970707
1,2,4,3,1,1,.59721524
1,2,3,4,1,0,.35336888
2,3,5,2,0,0,.45962191
4,3,6,2,0,0,.40685606
1,1,2,2,0,0,.40770978
1,3,5,1,1,,.75774235
1,3,4,2,1,0,.5807178
5,3,5,3,0,0,.5116685
1,3,4,1,1,,.2047537
6,3,5,2,1,0,.60935336
5,3,5,2,1,0,.0387973
3,4,6,1,1,0,.77463287
2,3,4,2,1,0,.90136337
3,3,4,1,1,0,.98061335
3,3,5,4,1,0,.378227
7,5,5,2,1,1,.3226037
7,3,4,2,1,,.78265303
6,3,4,4,1,0,.56600899
2,2,3,8,1,1,.2736457
2,2,4,7,1,1,.78237563
5,2,,9,1,0,.29409716
4,2,,1,1,0,.91070485
1,3,4,6,1,0,.47451597
1,3,4,1,1,1,.33593056
6,4,5,2,1,,.26345026
2,4,6,1,1,0,.17222953
3,5,2,1,1,0,.73751426
7,4,4,2,1,0,.34778121
1,5,6,1,1,0,.9681915
4,4,4,2,1,0,.89626998
2,3,4,2,0,1,.20503819
1,2,6,2,1,0,.69214362
1,6,4,,1,,.020211987
4,4,3,1,1,1,.38557112
7,2,2,3,1,1,.74405116
9,7,4,2,1,,.5049479
9,7,4,2,1,1,.58462298
9,2,3,3,1,1,.86856383
5,2,3,5,0,1,.4546707
8,6,6,2,1,1,.7748037
8,2,4,4,1,1,.72983038
9,5,5,3,1,1,.49115026
1,1,2,4,1,1,.91070348
2,3,4,,1,0,.12460504
1,1,2,6,0,1,.012319861
1,1,2,3,1,1,.037172321
1,1,2,4,1,1,.15307076
1,3,6,1,0,,.81170279
5,3,5,3,0,1,.55642021
8,3,5,2,1,,.87973946
8,4,6,1,1,,.7954421
8,3,4,2,1,0,.40573442
9,3,6,3,1,1,.27344185
2,3,6,1,1,0,.95347923
6,4,6,3,1,,.786071
6,4,5,2,0,0,.35419589
6,4,5,2,1,0,.088696167
2,2,3,,1,,.08345519
2,2,4,2,1,0,.096369326
3,2,4,2,1,0,.7419433
1,2,4,4,1,1,.02070321
2,2,4,1,1,0,.92317683
4,3,4,2,1,0,.14382604
6,4,6,2,1,0,.047823749
6,2,4,2,1,,.46089688
5,3,6,1,1,0,.64941454
7,4,4,2,0,,.4167082
1,2,4,6,1,1,.07828436
1,2,4,5,1,1,.24280035
1,1,2,4,0,,.04420254
1,1,2,3,0,1,.55603766
9,5,6,4,0,1,.7387324
2,2,3,4,1,1,.31706086
6,3,4,2,1,,.23082066
4,3,6,4,0,1,.54064256
7,4,6,4,1,1,.72999513
1,1,2,8,1,1,.25665858
9,2,4,9,1,1,.88706678
7,2,4,2,1,1,.17470412
1,2,4,,0,,.94165671
6,3,5,1,1,,.33033755
5,3,6,1,0,0,.59294432
3,7,4,1,1,0,.87171364
8,3,5,2,1,1,.571244
9,5,4,2,1,1,.70203704
5,4,6,1,1,1,.68005848
8,3,5,2,1,0,.52035928
7,1,2,5,0,1,.44726861
4,2,6,5,0,0,.25451902
6,2,3,2,1,0,.34809512
1,3,4,1,1,0,.51026404
1,2,5,5,1,0,.37002796
2,3,3,3,1,,.014994144
3,3,4,2,1,1,.39864367
3,2,5,2,1,0,.21374711
7,5,4,2,1,,.3315967
2,3,5,1,1,0,.91171718
6,4,4,1,1,0,.99946219
7,5,4,7,0,1,.98323858
8,5,5,6,0,1,.66961122
7,4,5,1,0,,.51240337
7,3,4,2,1,1,.35737807
4,2,5,3,1,1,.17014106
7,3,4,,0,,.32211587
2,4,4,2,1,0,.80105346
5,2,5,3,1,0,.2972489
4,5,4,2,1,0,.74780738
7,4,5,2,1,1,.050848931
5,4,6,1,1,0,.99610215
6,5,6,1,1,0,.26265275
1,5,4,2,1,,.0045317891
7,4,5,2,1,0,.17406245
3,2,4,1,1,0,.79573816
4,3,4,1,0,0,.65076244
1,4,3,1,1,0,.077766284
2,4,4,1,1,0,.17324743
1,3,4,1,1,0,.15216297
2,2,3,2,1,0,.14170407
5,2,4,,0,,.49765596
1,2,4,5,0,0,.93938714
1,2,3,4,1,0,.84698236
1,2,4,3,0,0,.11126234
1,3,4,5,0,,.0088835955
4,2,5,3,1,0,.34531385
2,3,3,3,1,0,.33853531
2,3,3,6,0,0,.49584267
2,3,3,3,1,0,.33973086
1,2,3,2,1,0,.88777268
1,2,5,3,1,0,.54054183
1,3,3,2,0,0,.92491174
9,2,2,4,1,0,.36031842
7,2,4,2,1,0,.88183749
4,4,3,,1,0,.75887924
2,3,4,1,1,0,.44318163
4,2,4,2,1,0,.1721991
6,5,6,1,1,0,.18118791
6,4,6,2,1,,.38650131
6,3,6,1,1,0,.72565645
5,4,4,2,1,1,.53889024
4,4,4,2,1,0,.88092482
4,4,6,1,1,0,.86861068
4,3,3,1,1,0,.78996128
1,2,4,5,1,1,.68939453
3,3,3,4,1,0,.068233646
5,3,5,1,1,0,.41319481
7,5,4,2,1,,.94489741
6,4,6,1,0,0,.99612772
1,3,5,3,1,0,.11056665
1,2,4,2,1,0,.22512646
5,4,6,2,1,0,.83193946
4,4,4,2,1,,.10592862
2,2,3,5,0,,.20543014
2,2,5,1,1,,.67730111
7,6,6,2,1,1,.57071394
8,4,6,2,1,0,.40251982
8,3,4,2,1,0,.77022004
9,3,5,,1,,.46387476
9,3,5,2,1,,.34591064
8,3,5,2,1,1,.45544297
9,3,5,2,1,,.98453718
2,3,5,1,0,0,.99622792
5,6,6,1,1,1,.18768398
2,2,5,1,0,0,.88991749
2,2,4,1,0,1,.17611444
6,3,4,1,0,0,.47235337
3,3,4,1,0,0,.8238188
1,1,2,4,1,1,.87514341
1,1,2,5,1,1,.66155446
1,2,3,1,0,0,.64235258
5,3,5,1,0,0,.802131
3,3,4,1,0,0,.71283114
7,4,5,1,0,0,.39441687
1,5,4,3,0,1,.75923711
3,2,5,1,0,1,.26792079
3,2,4,2,0,0,.51801741
6,5,4,2,0,0,.017220348
1,2,3,5,0,1,.52598906
6,6,4,2,1,,.58922577
9,2,4,7,1,1,.89705509
8,4,6,2,1,0,.18128037
9,2,5,2,1,,.24185154
8,2,4,2,1,,.36507475
8,3,6,2,1,1,.47804013
1,1,2,3,1,,.53843826
8,4,6,2,1,0,.55358404
8,3,5,2,1,1,.27444264
8,2,4,4,0,1,.71975774
8,6,4,1,1,0,.30998296
3,3,4,1,1,0,.38239157
5,3,5,3,1,0,.71435416
1,2,4,3,1,,.21329591
5,2,4,2,1,0,.43382365
1,2,3,3,1,0,.62921369
2,3,4,3,1,,.93382317
2,2,4,2,1,0,.99765807
1,2,4,4,1,,.67216074
2,2,4,2,1,0,.42909724
2,3,2,2,1,0,.32302585
6,3,5,2,1,0,.84575665
2,3,4,2,1,0,.49334815
3,3,6,3,1,0,.86432403
1,1,2,3,1,1,.74088758
4,4,3,1,0,0,.30087683
2,2,4,6,0,1,.039041262
1,2,4,3,1,0,.62554789
1,2,5,3,1,0,.58002043
2,3,5,1,0,0,.74292582
5,5,5,1,1,0,.7184782
4,3,4,1,1,0,.8115859
1,2,4,1,1,,.8107751
5,4,4,2,1,0,.31364602
4,2,4,3,0,1,.34382862
4,4,6,2,0,,.64252728
5,5,5,1,1,0,.22591817
3,3,4,7,1,,.99807709
2,3,4,2,1,0,.59434885
7,3,4,2,1,0,.60741413
6,3,6,1,1,0,.24736454
4,3,6,1,1,0,.94509065
1,3,5,4,1,0,.18825741
2,3,6,4,1,0,.29272494
5,3,4,2,1,0,.21553482
1,2,3,5,0,1,.94901204
6,3,5,1,1,0,.2973817
1,2,5,1,1,,.47059485
4,5,4,2,1,0,.55922335
1,2,5,1,1,0,.78478801
5,4,4,1,1,0,.67965442
5,3,4,2,1,0,.17909065
4,3,3,1,0,1,.97601515
4,3,4,1,1,0,.29538849
6,2,4,1,0,1,.59210497
7,4,4,,1,1,.56506848
4,4,4,1,0,0,.84857041
5,3,3,1,1,0,.68736356
4,2,3,3,0,0,.60818011
8,4,3,2,1,,.69019306
8,4,5,3,1,0,.70715123
1,2,4,4,1,0,.80170524
3,2,5,1,1,1,.43568403
1,2,3,4,1,0,.20787387
2,4,4,1,1,1,.91121078
4,3,5,1,1,0,.56090105
3,4,3,2,1,0,.69843066
2,5,4,3,1,0,.82269895
6,4,4,1,1,1,.74162877
5,4,3,1,1,0,.50380617
3,2,5,1,1,0,.055028345
7,5,3,4,0,1,.26036248
2,4,4,1,0,0,.63254559
5,2,3,2,1,,.1455071
6,2,3,4,1,1,.28660944
7,3,5,3,1,0,.61376488
4,3,4,1,1,0,.040526737
6,5,3,1,1,1,.96050733
2,2,5,4,0,1,.89049304
8,5,4,5,0,1,.10406029
4,7,3,1,0,0,.60703123
4,3,5,1,0,0,.88412106
1,2,3,1,0,,.31026763
7,4,4,4,0,1,.45484114
7,2,4,1,1,0,.26817524
6,3,4,2,0,,.75410461
3,3,4,1,1,0,.30829594
6,4,5,1,1,,.38054934
7,2,4,2,0,0,.98513001
1,2,2,5,0,0,.35778639
3,3,5,,0,0,.8821727
1,3,3,,0,,.89951777
1,2,3,5,0,1,.48415101
6,2,3,4,0,,.86404699
4,2,3,2,0,0,.66716433
7,1,2,3,0,1,.92879623
4,3,4,4,0,1,.51618898
2,2,4,2,0,1,.093052432
1,3,3,3,1,0,.80121589
1,1,2,,1,0,.81484604
7,4,5,2,1,1,.73812383
3,4,4,1,1,0,.63159043
1,1,2,3,1,0,.52964109
6,3,3,4,0,,.069068603
1,1,1,6,0,1,.053465314
4,4,3,3,0,1,.69402057
6,5,4,2,0,1,.12625384
5,3,3,5,0,1,.65324038
1,2,4,2,0,0,.26314273
7,4,3,4,0,1,.58387369
2,2,3,6,0,0,.16012859
5,3,4,4,0,,.68338668
5,3,3,1,0,1,.67600673
1,1,2,7,0,1,.9369418
6,2,4,2,0,0,.61284715
6,2,2,3,0,1,.20264682
1,3,4,1,0,,.11630663
1,1,2,7,0,1,.44091657
7,1,2,5,0,1,.57070416
1,1,2,3,0,0,.65168417
7,3,3,1,0,0,.83083725
2,3,3,1,0,0,.065225475
1,1,2,6,0,0,.79680043
1,1,1,4,0,0,.39491475
1,1,2,7,0,0,.89942658
1,3,3,,0,1,.41866064
6,3,4,1,0,0,.79692376
1,2,2,4,0,1,.5201019
1,1,1,6,0,1,.022202091
1,1,2,5,0,0,.65789944
2,3,4,5,0,0,.16301645
6,4,3,2,0,1,.65713567
1,5,2,6,0,0,.83501518
7,4,4,2,0,1,.057073601
2,2,4,,0,,.40076736
7,5,4,3,0,1,.77199119
6,3,4,2,0,1,.80899459
3,3,3,3,0,0,.60005611
3,2,4,3,0,0,.7996946
6,4,4,3,0,1,.31995007
1,2,3,4,0,1,.89860016
1,2,4,3,0,,.177872
1,1,1,4,0,0,.80633509
8,3,5,2,0,0,.31884453
1,2,2,4,0,1,.5817582
3,3,4,4,0,0,.10019553
2,2,2,4,0,0,.28940704
4,3,4,4,0,,.94436336
1,5,5,3,0,,.79930562
8,7,3,1,0,1,.48646069
8,7,,,0,1,.74798024
8,3,4,3,0,1,.89866042
8,1,2,2,0,0,.57545722
8,2,4,3,0,,.41730377
8,3,4,,0,,.84180963
8,2,3,2,0,0,.50013238
8,4,4,,0,,.85190576
8,3,,,0,,.99203676
8,2,5,2,0,,.70270628
8,2,,4,0,1,.40032437
7,2,3,3,0,1,.0026621534
8,4,5,1,0,1,.48211622
8,2,3,,0,,.96901858
2,2,4,3,0,,.43476689
9,3,2,5,1,1,.64147347
1,1,2,6,1,1,.54684561
3,4,3,1,1,0,.98726404
6,3,4,4,1,1,.95473778
1,2,5,4,1,1,.49110273
2,2,3,4,0,1,.75144833
4,2,4,3,0,,.9765408
1,1,1,3,0,1,.47272778
1,3,5,,0,0,.10404762
2,2,1,2,0,0,.098419279
1,3,6,3,0,0,.095686145
7,7,3,,0,1,.8467412
8,7,3,,0,1,.33587241
8,7,5,1,0,0,.53188473
1,7,3,3,0,1,.9798947
8,6,5,2,0,1,.84364551
7,4,5,,0,,.8225987
2,2,3,5,0,1,.89649808
7,3,4,2,0,1,.79550934
8,5,5,4,0,1,.62634802
8,4,5,2,0,,.023003498
8,5,5,2,0,1,.97172832
8,5,5,3,0,,.031069605
7,3,3,3,0,0,.8445307
9,4,5,3,0,,.20463498
8,3,5,1,0,,.42590323
8,3,5,1,0,,.052782256
8,3,4,1,0,,.69015068
2,4,5,1,0,0,.38342625
8,5,5,2,0,,.70684171
8,3,3,1,0,0,.71226096
8,1,2,4,0,,.66397488
8,3,3,2,0,,.62761354
8,2,,3,0,0,.79242575
8,3,3,4,0,1,.81828094
8,3,5,2,0,1,.5479002
8,3,,4,0,,.11392886
8,2,5,2,0,0,.81397688
8,3,4,4,0,1,.56942606
8,2,4,5,0,0,.93141961
8,2,3,3,0,1,.35875368
8,2,4,4,0,1,.31586125
8,5,1,1,0,,.4912878
3,2,4,1,0,0,.64467955
1,2,2,,0,,.95181209
6,4,3,5,0,1,.97261769
3,1,3,7,0,0,.60539079
1,2,3,4,0,,.49292415
4,3,3,5,0,1,.042164851
2,2,3,2,0,0,.4472602
3,2,4,2,0,1,.47144467
1,2,3,1,0,1,.54992998
1,1,2,6,0,1,.34497392
4,2,4,1,0,1,.30227637
2,4,3,3,0,1,.24677886
5,2,4,2,0,0,.20160128
6,3,5,1,0,1,.29457477
1,1,1,4,0,0,.80237466
7,4,3,6,0,1,.25183141
7,3,4,3,0,,.29457036
3,3,4,4,0,0,.073002413
1,1,2,5,0,,.2082022
2,2,3,5,0,,.6746453
2,2,4,,0,,.72508222
1,1,3,3,0,0,.11333132
3,2,3,5,0,0,.91820872
1,1,2,2,0,0,.74946392
4,3,5,3,0,1,.29600614
1,2,3,1,0,1,.38834476
3,3,4,,0,,.73037374
3,3,4,3,0,1,.43298891
1,2,3,5,0,0,.58621436
4,1,,3,0,1,.30697957
3,3,3,2,0,0,.58824503
1,2,4,2,0,1,.96398181
1,1,2,5,0,1,.99094486
4,3,4,4,0,,.7918458
1,1,2,8,0,1,.42820787
8,2,2,1,0,0,.40145612
9,3,6,2,0,,.85147732
8,2,4,3,0,1,.48230958
8,2,4,4,0,1,.48821858
8,4,5,3,0,,.51708752
8,3,5,4,0,1,.6275546
8,2,5,,0,1,.61135799
8,2,5,2,0,,.90771949
1,1,2,4,0,1,.5743615
8,5,5,4,0,1,.47354391
8,4,4,,0,1,.89711851
8,5,5,4,0,1,.010953989
8,7,5,2,0,1,.44332486
8,6,5,3,0,1,.73205048
3,3,5,2,0,1,.74260324
5,5,5,2,1,,.7933023
1,2,3,2,0,1,.93726087
2,4,3,4,1,1,.64287311
1,1,2,4,0,1,.80566359
6,2,5,,0,,.23977904
7,3,5,3,0,,.35241121
1,1,2,,0,0,.18912596
2,4,5,2,0,1,.10794725
1,1,2,3,0,1,.52614844
5,3,5,2,0,1,.71894646
1,3,3,6,0,0,.29601723
1,2,3,2,0,0,.39110866
2,4,5,3,0,1,.92259783
1,1,2,,0,,.066453874
1,2,4,4,0,,.8199414
1,6,5,5,0,,.90818638
9,7,,1,0,1,.96316904
8,4,5,3,0,1,.063316867
1,1,2,3,0,1,.3055841
8,3,4,2,0,1,.43349859
8,3,4,2,0,1,.49288642
9,3,3,2,0,1,.32844523
8,5,5,,0,0,.43947133
